,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,DailyR,Info
215,2025-07-30 04:00:00+00:00,231.63999938965,231.80000305176,229.28999328613,230.19000244141,32993300,0,0,-0.35495956232565185,
216,2025-07-31 04:00:00+00:00,235.77000427246,236.5299987793,231.39999389648,234.11000061035,104357300,0,0,1.7029402351814715,
217,2025-08-01 04:00:00+00:00,217.21000671387,220.44000244141,212.80000305176,214.75,122258800,0,0,-8.269617085932424,
218,2025-08-04 04:00:00+00:00,217.39999389648,217.44000244141,211.41999816895,211.64999389648,77890100,0,0,-1.4435418409871947,
219,2025-08-05 04:00:00+00:00,213.05000305176,216.30000305176,212.86999511719,213.75,51505100,0,0,0.9922070229527735,
220,2025-08-06 04:00:00+00:00,214.69999694824,222.64999389648,213.74000549316,222.30999755859,54823000,0,0,4.0046772203929715,
221,2025-08-07 04:00:00+00:00,221.0,226.2200012207,220.82000732422,223.13000488281,40603500,0,0,0.3688576011989131,
222,2025-08-08 04:00:00+00:00,223.13999938965,223.80000305176,221.88000488281,222.69000244141,32970500,0,0,-0.19719555047340576,
223,2025-08-11 04:00:00+00:00,221.7799987793,223.05000305176,220.39999389648,221.30000305176,31646200,0,0,-0.6241858073604889,
224,2025-08-12 04:00:00+00:00,222.22999572754,223.5,219.05000305176,221.4700012207,37185800,0,0,0.07681796954166487,
225,2025-08-13 04:00:00+00:00,222.0,224.91999816895,222.0,224.55999755859,36508300,0,0,1.3952211680401616,
226,2025-08-14 04:00:00+00:00,227.39999389648,233.11000061035,227.02000427246,230.97999572754,61545800,0,0,2.8589233339633147,
227,2025-08-15 04:00:00+00:00,232.58000183105,234.08000183105,229.80999755859,231.0299987793,39649200,0,0,0.02164821745818113,
228,2025-08-18 04:00:00+00:00,230.22999572754,231.91000366211,228.33000183105,231.49000549316,25248900,0,0,0.19911124801563762,
229,2025-08-19 04:00:00+00:00,230.08999633789,230.5299987793,227.11999511719,228.00999450684,29891000,0,0,-1.5033093886305249,
230,2025-08-20 04:00:00+00:00,227.11999511719,227.27000427246,220.91999816895,223.80999755859,36604300,0,0,-1.8420231785602703,
231,2025-08-21 04:00:00+00:00,222.64999389648,222.7799987793,220.5,221.94999694824,32140500,0,0,-0.8310623433446351,
232,2025-08-22 04:00:00+00:00,222.78999328613,229.13999938965,220.82000732422,228.83999633789,37315300,0,0,3.1043025385834033,
233,2025-08-25 04:00:00+00:00,227.35000610352,229.60000610352,227.30999755859,227.94000244141,22633700,0,0,-0.3932852258707098,
234,2025-08-26 04:00:00+00:00,227.11000061035,229.0,226.02000427246,228.71000671387,26105400,0,0,0.33781006590010154,
235,2025-08-27 04:00:00+00:00,228.57000732422,229.86999511719,227.80999755859,229.11999511719,21254500,0,0,0.17926124405782673,
236,2025-08-28 04:00:00+00:00,229.00999450684,232.71000671387,228.02000427246,231.60000610352,33679600,0,0,1.0824070527155616,
237,2025-08-29 04:00:00+00:00,231.32000732422,231.80999755859,228.16000366211,229.0,26199200,0,0,-1.1226278216753816,
238,2025-09-02 04:00:00+00:00,223.52000427246,226.16999816895,221.83000183105,225.33999633789,38843900,0,0,-1.5982548742838443,
239,2025-09-03 04:00:00+00:00,225.21000671387,227.16999816895,224.36000061035,225.99000549316,29223100,0,0,0.28845707190627845,
240,2025-09-05 04:00:00+00:00,235.19000244141,236.0,231.92999267578,232.33000183105,36694400,0,0,2.805432180088996,
