Source,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Close_Smoothed
GOOGL_2022,2025-04-10 04:00:00+00:00,156.35071129003578,157.5292924054746,149.74870323215254,152.63522338867188,48022000,0.0,0.0,-3.7111684087294594,151.89278666178384
GOOGL_2022,2025-04-11 04:00:00+00:00,152.71511816628092,157.47935489094493,152.63522830805417,156.9499969482422,33636200,0.0,0.0,2.8268531101652172,156.03443908691406
GOOGL_2022,2025-04-14 04:00:00+00:00,159.80653847762434,161.52445998548595,157.3694863273863,158.87767028808594,30333000,0.0,0.0,1.2282085870185977,156.154296875
GOOGL_2022,2025-04-15 04:00:00+00:00,158.93759983361085,159.4569601254283,155.02234135810752,156.12100219726562,27551500,0.0,0.0,-1.7350884399436217,157.31622314453125
GOOGL_2022,2025-04-16 04:00:00+00:00,152.91488990871326,155.70150975970526,151.326800825977,153.1446075439453,28187400,0.0,0.0,-1.9064665300825512,156.04776000976562
GOOGL_2022,2025-04-17 04:00:00+00:00,154.10343899442373,154.49296683009544,148.32044647401452,150.97723388671875,33046600,0.0,0.0,-1.4152464732423709,153.4142812093099
GOOGL_2022,2025-04-21 04:00:00+00:00,148.69998342759925,148.76989086061988,145.9233461435289,147.49143981933594,26049100,0.0,0.0,-2.3088209908510238,150.53776041666666
GOOGL_2022,2025-04-22 04:00:00+00:00,148.70996777577147,152.0059806006662,148.360384885124,151.28684997558594,26971800,0.0,0.0,2.5733087702574764,149.91850789388022
GOOGL_2022,2025-04-23 04:00:00+00:00,155.42185055428513,157.3395272287139,153.62402390940207,155.16217041015625,31128800,0.0,0.0,2.5615712371535926,151.31348673502603
GOOGL_2022,2025-04-24 04:00:00+00:00,155.96118216578617,159.39702506290834,155.60161685700967,159.08740234375,45894000,0.0,0.0,2.529760909645562,155.1788075764974
GOOGL_2022,2025-04-25 04:00:00+00:00,164.8704156189098,165.89916899199292,160.84527440652565,161.76417541503906,56034000,0.0,0.0,1.6825801615046654,158.67124938964844
GOOGL_2022,2025-04-28 04:00:00+00:00,162.2335934576757,162.9527241022343,158.40823784275827,160.41580200195312,29745800,0.0,0.0,-0.8335426614863306,160.4224599202474
GOOGL_2022,2025-04-29 04:00:00+00:00,160.12616457196697,160.54565492156792,157.32954700095436,159.9663543701172,26809000,0.0,0.0,-0.2801766573036657,160.71544392903647
GOOGL_2022,2025-04-30 04:00:00+00:00,157.78897065630795,159.07741935833295,155.2120884925965,158.6079864501953,34981100,0.0,0.0,-0.8491585154081771,159.66338094075522
GOOGL_2022,2025-05-01 04:00:00+00:00,160.255986901565,161.7541731584952,158.7178557168657,161.10496520996094,30203200,0.0,0.0,1.5743083407402825,159.89310201009116
GOOGL_2022,2025-05-02 04:00:00+00:00,163.21241957712974,164.77053089446972,161.6742731041275,163.8316650390625,25715000,0.0,0.0,1.6924989403945379,161.1815388997396
GOOGL_2022,2025-05-05 04:00:00+00:00,162.80291566353057,165.19002528971967,162.52325543253818,164.01145935058594,21341800,0.0,0.0,0.10974332189115366,162.98269653320312
GOOGL_2022,2025-05-06 04:00:00+00:00,161.97390744721895,164.60073221310822,160.99509669884785,163.03262329101562,21277200,0.0,0.0,-0.5968095543116836,163.62524922688803
GOOGL_2022,2025-05-07 04:00:00+00:00,163.88160091924024,164.8004866523399,147.6612323828153,151.19696044921875,127490100,0.0,0.0,-7.2596898724189955,159.41368103027344
GOOGL_2022,2025-05-08 04:00:00+00:00,154.81259075606965,155.74145898524296,152.715123752916,154.0934600830078,57498700,0.0,0.0,1.9157128722583572,156.10768127441406
GOOGL_2022,2025-05-09 04:00:00+00:00,153.98358884442797,154.86252969975314,152.01596958260927,152.5653076171875,32435300,0.0,0.0,-0.991704946463734,152.6185760498047
GOOGL_2022,2025-05-12 04:00:00+00:00,157.2995737723926,158.90762762310243,156.06106765297667,158.26840209960938,44138800,0.0,0.0,3.7381332437200765,154.97572326660156
GOOGL_2022,2025-05-13 04:00:00+00:00,158.59798647987657,160.37584814800852,155.97117700529293,159.33709716796875,42382100,0.0,0.0,0.6752422177654704,156.72360229492188
GOOGL_2022,2025-05-14 04:00:00+00:00,159.7665968345665,166.7980779664445,159.4170139283214,165.1700439453125,48755900,0.0,0.0,3.660758781864093,160.92518107096353
GOOGL_2022,2025-05-15 04:00:00+00:00,165.63946564247587,166.00902860866202,162.1736602838883,163.76174926757812,33146700,0.0,0.0,-0.8526332282145943,162.75629679361978
GOOGL_2022,2025-05-16 04:00:00+00:00,167.52719070383273,169.14524229932235,165.4197413290067,165.9890594482422,42846900,0.0,0.0,1.360091835013777,164.97361755371094
GOOGL_2022,2025-05-19 04:00:00+00:00,164.311078821177,166.43850822896752,164.02143617765117,166.338623046875,30426100,0.0,0.0,0.21059436073365134,165.36314392089844
GOOGL_2022,2025-05-20 04:00:00+00:00,166.22875761227516,168.2962620339302,162.7030270512069,163.78172302246094,46607700,0.0,0.0,-1.537165558773157,165.36980183919272
GOOGL_2022,2025-05-21 04:00:00+00:00,163.49207927319333,172.93064990762463,163.36223158372133,168.35618591308594,73416000,0.0,0.0,2.7930240360199754,166.15884399414062
GOOGL_2022,2025-05-22 04:00:00+00:00,171.6422171391164,176.55626639163424,170.50359615670786,170.66339111328125,74864400,0.0,0.0,1.370430903790143,167.60043334960938
GOOGL_2022,2025-05-23 04:00:00+00:00,168.85557933287677,169.7545002456487,167.68699586257836,168.26629638671875,35211400,0.0,0.0,-1.4045746489189215,169.0952911376953
GOOGL_2022,2025-05-27 04:00:00+00:00,169.9542560308247,172.9606110264557,169.79444583588602,172.69093322753906,37995700,0.0,0.0,2.6295443210156533,170.5402069091797
GOOGL_2022,2025-05-28 04:00:00+00:00,172.95063181853965,175.0580811773991,171.70214322301487,172.15159606933594,34784000,0.0,0.0,-0.3123135350091011,171.0362752278646
GOOGL_2022,2025-05-29 04:00:00+00:00,173.78960291012612,174.20909322624098,170.42368271917738,171.65219116210938,29317300,0.0,0.0,-0.2900960076056558,172.16490681966147
GOOGL_2022,2025-05-30 04:00:00+00:00,171.14282080509608,172.0017815585655,167.23754486546525,171.5323486328125,52639900,0.0,0.0,-0.0698170693222866,171.7787119547526
GOOGL_2022,2025-06-02 04:00:00+00:00,167.637058963566,169.66460324672883,167.18760611208933,168.82562255859375,38612300,0.0,0.0,-1.5779682933234063,170.67005411783853
GOOGL_2022,2025-06-03 04:00:00+00:00,167.28749382619188,168.276287066322,165.08015922486254,165.97906494140625,45084900,0.0,0.0,-1.686093363108765,168.77901204427084
GOOGL_2022,2025-06-04 04:00:00+00:00,166.53838821108508,168.01659436979696,166.15884281939125,167.8468017578125,26900800,0.0,0.0,1.1252845755370444,167.55049641927084
GOOGL_2022,2025-06-05 04:00:00+00:00,170.1340365467451,170.72331951416996,167.3873615992156,168.00662231445312,36379100,0.0,0.0,0.09521811256865131,167.27749633789062
GOOGL_2022,2025-06-06 04:00:00+00:00,170.6234412090639,174.2890017669552,170.6234412090639,173.46998596191406,35731800,0.0,0.0,3.2518739869880298,169.77447001139322
GOOGL_2022,2025-06-09 04:00:00+00:00,174.5399932861328,176.47000122070312,174.3699951171875,176.08999633789062,28935900,0.21,0.0,1.51035371418764,172.52220153808594
GOOGL_2022,2025-06-10 04:00:00+00:00,176.1999969482422,181.1100006103516,174.91000366210938,178.60000610351562,61766100,0.0,0.0,1.4254130375519258,176.05332946777344
GOOGL_2022,2025-06-11 04:00:00+00:00,179.77000427246094,180.3699951171875,176.75,177.35000610351562,31646800,0.0,0.0,-0.6998879939990044,177.34666951497397
GOOGL_2022,2025-06-12 04:00:00+00:00,176.17999267578125,176.72000122070312,174.75,175.6999969482422,20941900,0.0,0.0,-0.9303688178676217,177.21666971842447
GOOGL_2022,2025-06-13 04:00:00+00:00,172.44000244140625,177.1300048828125,172.38999938964844,174.6699981689453,27663100,0.0,0.0,-0.5862258378981577,175.90666707356772
GOOGL_2022,2025-06-16 04:00:00+00:00,174.72999572753906,176.94000244140625,174.64999389648438,176.77000427246094,27389200,0.0,0.0,1.202270639222447,175.7133331298828
GOOGL_2022,2025-06-17 04:00:00+00:00,175.6999969482422,177.36000061035156,174.5800018310547,175.9499969482422,24973000,0.0,0.0,-0.4638837497310089,175.79666646321616
GOOGL_2022,2025-06-18 04:00:00+00:00,176.00999450683594,176.55999755859375,173.1999969482422,173.32000732421875,28707500,0.0,0.0,-1.4947369534749622,175.34666951497397
GOOGL_2022,2025-06-20 04:00:00+00:00,173.9499969482422,174.33999633789062,165.4600067138672,166.63999938964844,75659900,0.0,0.0,-3.8541470414748202,171.97000122070312
GOOGL_2022,2025-06-23 04:00:00+00:00,166.27000427246094,167.33999633789062,162.0,165.19000244140625,57671000,0.0,0.0,-0.8701373941149115,168.38333638509116
GOOGL_2022,2025-06-24 04:00:00+00:00,166.9199981689453,168.22000122070312,166.1300048828125,166.77000427246094,40524300,0.0,0.0,0.9564754571724787,166.20000203450522
GOOGL_2022,2025-06-25 04:00:00+00:00,167.6300048828125,172.36000061035156,167.5500030517578,170.67999267578125,35479000,0.0,0.0,2.344539367482623,167.54666646321616
GOOGL_2022,2025-06-26 04:00:00+00:00,172.42999267578125,173.69000244140625,169.94000244140625,173.5399932861328,31796700,0.0,0.0,1.6756507693226341,170.32999674479166
GOOGL_2022,2025-06-27 04:00:00+00:00,173.5399932861328,178.67999267578125,171.72999572753906,178.52999877929688,108140200,0.0,0.0,2.8754210477215603,174.24999491373697
GOOGL_2022,2025-06-30 04:00:00+00:00,180.77999877929688,181.22999572753903,174.5800018310547,176.22999572753906,63378900,0.0,0.0,-1.288300603531134,176.0999959309896
GOOGL_2022,2025-07-01 04:00:00+00:00,175.74000549316406,176.08999633789062,173.52999877929688,175.83999633789062,35904500,0.0,0.0,-0.22130136702233072,176.86666361490884
GOOGL_2022,2025-07-02 04:00:00+00:00,175.5399932861328,178.86000061035156,175.07000732421875,178.63999938964844,29128900,0.0,0.0,1.5923584565922022,176.90333048502603
GOOGL_2022,2025-07-03 04:00:00+00:00,178.5,179.6699981689453,177.0500030517578,179.52999877929688,21689700,0.0,0.0,0.49820834790039736,178.00333150227866
GOOGL_2022,2025-07-07 04:00:00+00:00,179.05999755859375,179.3000030517578,175.67999267578125,176.7899932861328,34175600,0.0,0.0,-1.5262103892355383,178.31999715169272
GOOGL_2022,2025-07-08 04:00:00+00:00,177.85000610351562,177.9499969482422,172.80999755859375,174.36000061035156,40442500,0.0,0.0,-1.374508042346223,176.8933308919271
GOOGL_2022,2025-07-09 04:00:00+00:00,175.25,179.44000244140625,172.77000427246094,176.6199951171875,43025600,0.0,0.0,1.2961656910557284,175.92332967122397
GOOGL_2022,2025-07-10 04:00:00+00:00,175.6300048828125,178.42999267578125,174.3800048828125,177.6199951171875,29252400,0.0,0.0,0.5661873104098492,176.1999969482422
GOOGL_2022,2025-07-11 04:00:00+00:00,176.7899932861328,181.42999267578125,176.47999572753906,180.19000244140625,34282900,0.0,0.0,1.4469132951631547,178.1433308919271
GOOGL_2022,2025-07-14 04:00:00+00:00,181.00999450683597,183.6699981689453,179.67999267578125,181.55999755859372,32536600,0.0,0.0,0.7603058430686094,179.78999837239584
GOOGL_2022,2025-07-15 04:00:00+00:00,182.80999755859372,184.22000122070312,181.6000061035156,182.0,33448300,0.0,0.0,0.24234547660437755,181.25
GOOGL_2022,2025-07-16 04:00:00+00:00,183.2400054931641,184.3300018310547,182.02999877929688,182.97000122070312,33104200,0.0,0.0,0.5329677036830294,182.17666625976562
GOOGL_2022,2025-07-17 04:00:00+00:00,182.13999938964844,184.05999755859372,180.47999572753903,183.5800018310547,31992600,0.0,0.0,0.33338831845759476,182.8500010172526
GOOGL_2022,2025-07-18 04:00:00+00:00,185.3999938964844,186.4199981689453,183.7100067138672,185.05999755859372,34014500,0.0,0.0,0.8061857025696284,183.87000020345053
GOOGL_2022,2025-07-21 04:00:00+00:00,186.25,190.2899932861328,186.1499938964844,190.1000061035156,45803100,0.0,0.0,2.72344569945544,186.24666849772132
GOOGL_2022,2025-07-22 04:00:00+00:00,191.5,191.6499938964844,187.4600067138672,191.33999633789065,44660200,0.0,0.0,0.6522831112903082,188.83333333333334
GOOGL_2022,2025-07-23 04:00:00+00:00,191.5,192.52999877929688,189.17999267578125,190.22999572753903,58681900,0.0,0.0,-0.5801194897022244,190.5566660563151
GOOGL_2022,2025-07-24 04:00:00+00:00,197.02999877929688,197.9499969482422,191.0,192.1699981689453,74881700,0.0,0.0,1.0198194212151845,191.24666341145834
GOOGL_2022,2025-07-25 04:00:00+00:00,191.97999572753903,194.3300018310547,191.25999450683597,193.17999267578125,39785900,0.0,0.0,0.5255734591556926,191.85999552408853
GOOGL_2022,2025-07-28 04:00:00+00:00,193.6499938964844,194.0500030517578,190.83999633789065,192.5800018310547,38139500,0.0,0.0,-0.3105864310356088,192.6433308919271
GOOGL_2022,2025-07-29 04:00:00+00:00,192.42999267578125,195.9199981689453,192.0800018310547,195.75,41389200,0.0,0.0,1.6460681996079085,193.83666483561197
GOOGL_2022,2025-07-30 04:00:00+00:00,195.6000061035156,197.6000061035156,194.69000244140625,196.52999877929688,32445400,0.0,0.0,0.39846680934705336,194.95333353678384
GOOGL_2022,2025-07-31 04:00:00+00:00,195.7100067138672,195.9900054931641,191.08999633789065,191.8999938964844,51329200,0.0,0.0,-2.3558769203535057,194.7266642252604
GOOGL_2022,2025-08-01 04:00:00+00:00,189.02999877929688,190.8300018310547,187.82000732421875,189.1300048828125,34832200,0.0,0.0,-1.4434544563696527,192.5199991861979
GOOGL_2022,2025-08-04 04:00:00+00:00,190.2899932861328,195.2700042724609,190.1199951171875,195.0399932861328,31547400,0.0,0.0,3.1248285574688284,192.02333068847656
GOOGL_2022,2025-08-05 04:00:00+00:00,194.7100067138672,197.8600006103516,193.88999938964844,194.6699981689453,31602300,0.0,0.0,-0.18970217900114994,192.94666544596353
GOOGL_2022,2025-08-06 04:00:00+00:00,194.5,196.6300048828125,193.6699981689453,196.08999633789065,21562900,0.0,0.0,0.7294386306579081,195.26666259765625
GOOGL_2022,2025-08-07 04:00:00+00:00,197.05999755859372,197.5399932861328,194.3300018310547,196.5200042724609,26321800,0.0,0.0,0.21929111255083455,195.75999959309897
GOOGL_2022,2025-08-08 04:00:00+00:00,197.22000122070312,202.6100006103516,197.1699981689453,201.4199981689453,39161800,0.0,0.0,2.4933817372051914,198.00999959309897
GOOGL_2022,2025-08-11 04:00:00+00:00,200.94000244140625,201.47999572753903,199.07000732421875,201.0,25832400,0.0,0.0,-0.20851860429123015,199.64666748046875
GOOGL_2022,2025-08-12 04:00:00+00:00,201.3699951171875,204.5,200.58999633789065,203.33999633789065,30397900,0.0,0.0,1.1641772825326635,201.9199981689453
GOOGL_2022,2025-08-13 04:00:00+00:00,204.1300048828125,204.52999877929688,197.50999450683597,201.9600067138672,28342900,0.0,0.0,-0.6786611826875122,202.1000010172526
GOOGL_2022,2025-08-14 04:00:00+00:00,201.5,204.44000244140625,201.22999572753903,202.94000244140625,25230400,0.0,0.0,0.485242471261893,202.74666849772134
GOOGL_2022,2025-08-15 04:00:00+00:00,203.8500061035156,206.44000244140625,201.27999877929688,203.8999938964844,34931400,0.0,0.0,0.473042004301405,202.93333435058594
GOOGL_2022,2025-08-18 04:00:00+00:00,204.1999969482422,205.2700042724609,202.4900054931641,203.5,18526600,0.0,0.0,-0.1961716078753173,203.44666544596353
GOOGL_2022,2025-08-19 04:00:00+00:00,203.02999877929688,203.44000244140625,199.9600067138672,201.57000732421875,24240200,0.0,0.0,-0.9483993492782505,202.99000040690103
GOOGL_2022,2025-08-20 04:00:00+00:00,200.72999572753903,201.27999877929688,196.6000061035156,199.32000732421875,28955500,0.0,0.0,-1.1162374947880749,201.46333821614584
GOOGL_2022,2025-08-21 04:00:00+00:00,199.75,202.47999572753903,199.42999267578125,199.75,19774600,0.0,0.0,0.21572981134894142,200.21333821614584
